,PCA1,PCA2,PCA3,PCA4,PCA5,categoria
254,-0.014331045969516865,-0.005587028310665179,-0.006844636529392878,-0.005243812269249708,-0.0014785258492329657,1
255,-0.01433106368063862,-0.005545204490122635,-0.006797806951801792,-0.004364862933240154,-0.0006263429920083251,1
256,-0.014330962088517304,-0.0055262202338528035,-0.006839620182168918,-0.004198494697583955,6.423897133500835e-05,1
257,-0.014331116788834976,-0.0055056564971731085,-0.006884139570879256,-0.004089043560990005,-6.476432111188858e-05,1
258,-0.014331325989114659,-0.005470549474684226,-0.006914992495517384,-0.004027162052115413,-0.0013569601527610347,1
259,-0.014331009286784302,-0.005556453254617574,-0.006888039151309764,-0.004457409190844947,-0.00017119166486385132,1
260,-0.0143309903787562,-0.005579950431811086,-0.006747976539054238,-0.0042532834798505795,-8.143928693469697e-05,1
261,-0.014330935274601135,-0.005531466171152185,-0.006787950510945299,-0.004197238025080096,-9.269160858600174e-05,1
262,-0.014330943693664949,-0.005532064821772696,-0.006871336736944069,-0.004421340956929487,0.00026319475725110206,1
263,-0.01433089957102418,-0.005553722864943669,-0.006771556149189542,-0.003889132754168223,0.0011804606301213738,1
264,-0.014330917075941627,-0.005596702823674704,-0.006807372305008887,-0.004386584586756171,0.0003983517823781673,1
265,-0.01433091088140506,-0.005531325053504971,-0.006625707163335586,-0.0037385174909605836,0.0014511095000632815,1
266,-0.014331020530411558,-0.005556191979586005,-0.0069129414965053565,-0.004471208213659906,-0.0003122474488281434,1
267,-0.014331015479189777,-0.005540953992825197,-0.0068566364227417055,-0.004160714905434324,0.0005904807789666221,1
268,-0.022311894971073692,-0.0422725971679098,0.5967527007465697,0.016763641351424843,0.7030101785762909,1
269,-0.02267620790494978,-0.044033017700372,0.6207312205185338,0.01635848559140346,0.4776454405374126,1
270,-0.022676425631320517,-0.04397216686772961,0.6206211348504139,0.016316273589912285,0.47614971209596985,1
271,-0.022676301051434623,-0.04388129570387205,0.6205903725313687,0.017212131018673592,0.47722917381879076,1
272,-0.014331042455858818,-0.005605878754858243,-0.006763703582219012,-0.004498499390181957,-0.0005344700417979913,1
273,-0.014330997034996639,-0.005551022890110531,-0.006862682576281741,-0.004172250283776889,0.0002413602229483992,1
274,-0.014330942127285806,-0.0055940111403541175,-0.0068175039026793,-0.0047535140994792975,-0.0007334987231071405,1
275,-0.014331118463014013,-0.005508084839099701,-0.006965983335995062,-0.004444320063571878,-0.001083286407181059,1
276,-0.014331064277504309,-0.005551651407201155,-0.006853544355883203,-0.0045783211815880005,-0.00010227731321796205,1
277,-0.014330981154416288,-0.005537157334712941,-0.006823980935711018,-0.0037862905305016087,0.00030934910941275614,1
278,-0.014330932725173239,-0.005509331513492642,-0.006786292917617988,-0.0037731655292736993,0.0009319857715989145,1
279,-0.014331212317396163,-0.005504831578658002,-0.006859196235631419,-0.0038801434567241823,0.00018160276988137637,1
280,-0.014330958970735377,-0.0055594994013475375,-0.006858707244187464,-0.004113371290760426,0.0002998573446198896,1
281,-0.01433106442491227,-0.0055626553969473705,-0.0068788708733063565,-0.0042505800565209055,-0.0007490966508550433,1
282,-0.014331124438654001,-0.005531010412204464,-0.006875211073837206,-0.0044438481639871704,-0.00044518050590206453,1
283,-0.014330854403570814,-0.005545954647691581,-0.006872084773887458,-0.004623020676831179,-0.00020989256517279115,1
284,-0.014331050247928452,-0.005535299386380137,-0.006817689875390441,-0.004329369172524976,-0.00041748335796510267,1
285,-0.014331113233046817,-0.00555882283025772,-0.00676674529486402,-0.004415131321241796,-0.0005739688961228129,1
286,-0.014331243736235377,-0.005566051244025233,-0.006862721754802882,-0.004356997530782258,-0.0009828857918386846,1
287,-0.014331056593919509,-0.00553936628354673,-0.006930154026637091,-0.00455551907821145,-0.0008542468552861712,1
288,-0.014331316470395282,-0.005523645476712671,-0.006718889022902713,-0.004422288038302247,-0.00015258327478543532,1
289,-0.01433138372671688,-0.00547658105513479,-0.006909520157437144,-0.004457744299512366,-0.001721752910233759,1
290,-0.014330964118116823,-0.005547046395499213,-0.006953348415868669,-0.004696765659875982,-0.0011075510493151258,1
291,-0.014331002602741508,-0.005561230806157743,-0.006774443341004513,-0.0041646479915363405,-0.00028375767947667977,1
292,-0.014330994530496393,-0.005586274610805781,-0.0067082714808506735,-0.004718320332204154,-8.849507743575715e-05,1
293,-0.014330848592051392,-0.005542877557922798,-0.0067926397171937,-0.0042113193745292,0.0006413656697386986,1
294,-0.014330916353927525,-0.005542604588469188,-0.006741540326187231,-0.004194779970714407,0.000991850538265711,1
295,-0.014331143837106071,-0.0055236569117800855,-0.006849409232747836,-0.004304117819592301,-2.0717060244281364e-05,1
296,-0.014331139061402997,-0.005543766001770685,-0.006832859028745541,-0.004384697982236297,-0.00043461593685373674,1
297,-0.014330723174670448,-0.005622805456755113,-0.006710151809595312,-0.004320212096822758,0.0011729701242152908,1
298,-0.014330991331742532,-0.0055564366097479514,-0.006945426315494396,-0.0044875171536247795,-0.0005223632849578638,1
299,-0.014330945708632456,-0.005538752175869586,-0.006870812476043854,-0.004455906641745655,0.0006057567532125382,1
300,-0.014331311133278398,-0.005505060675630206,-0.007052562810652372,-0.004479808503514406,-0.0015896014013387313,1
301,-0.01626061915705189,-0.009529643978597053,-0.00982195678547693,-0.015665531575579678,-0.0013217173117168893,1
302,-0.016260619154104858,-0.00952964587633706,-0.009821949713024665,-0.01566552597597722,-0.0013216685433766425,1
303,-0.014330935134833089,-0.005568206441045111,-0.006766107988018355,-0.004427700638105822,-0.001059761218581957,1
304,-0.014331068421011551,-0.005485709930756419,-0.006828165119399243,-0.0037639951357735474,0.0009377920106766612,1
305,-0.014330770449068027,-0.0056018913110151836,-0.006790816597788758,-0.004260467307266045,-0.00025327523158115824,1
306,-0.014330993783409521,-0.005537458741440118,-0.006859925253594142,-0.004645248845768841,-0.0009313677430597732,1
307,-0.014331320201944782,-0.005482931657728241,-0.0069472846706587835,-0.004445068274515838,-0.0014742379914614613,1
308,-0.014331130915629951,-0.0055761932159432235,-0.00683577952642426,-0.004702064083646578,-0.0011606949026706209,1
309,-0.014330967210548112,-0.005577440635824214,-0.0067781934246464,-0.00417585474319341,6.49606525178281e-05,1
310,-0.014331340629325527,-0.0054886414694072135,-0.006927450822572387,-0.004306669129890926,-0.001293011651796151,1
311,-0.014331065664269418,-0.005525334248719796,-0.006851367420915076,-0.00443089398381649,-0.0009222089365834964,1
312,-0.014330837515207483,-0.005599031290235721,-0.006809969532534944,-0.004577556881427882,-9.070921539752893e-06,1
313,-0.01433081648758752,-0.0055983946458870275,-0.0067973186044010935,-0.004434003885205601,0.00029930427007116874,1
314,-0.014331131361983263,-0.0055448248797020355,-0.006799246592450022,-0.0045502002200812856,0.00017796990861616494,1
315,-0.014330931636389632,-0.005562802657689094,-0.0068339656001267166,-0.004357360345699173,0.00010618431370994647,1
316,-0.014330859492569709,-0.005583222596941883,-0.006830032443082454,-0.004255024495844575,0.00011216003863240065,1
317,-0.014331146255803201,-0.0055373588623405705,-0.006975756051150054,-0.004562455992140407,-0.0009239919222001343,1
318,-0.014331037627747392,-0.0055964250597251896,-0.006689893379660444,-0.004287942945224493,0.0007391292462336071,1
319,-0.014330917103736816,-0.005617333391512477,-0.006612172228177785,-0.0045395366617314165,0.0011942026568647873,1
320,-0.014330918782264095,-0.005569330120272276,-0.006831860273592585,-0.004478627092917259,0.0007063254251055899,1
321,-0.014331282762194412,-0.005517716618135054,-0.006943802817812192,-0.004302926847733441,-0.002107021172759318,1
322,-0.014330840037402096,-0.005610933673128026,-0.0066692025210185815,-0.004057228740599079,0.001835894186237237,1
323,-0.014331226992509502,-0.0055041868811449655,-0.00688867619452844,-0.004148176397577796,-0.00042579608507462274,1
324,-0.014331229154787172,-0.00552470302814269,-0.0068755605091283655,-0.004572049617116544,-0.0011166486098314436,1
325,-0.014331061296961713,-0.005605323524363656,-0.006666439115675176,-0.004564674305202981,-0.0009062476151285915,1
326,-0.014331086143113127,-0.005548204271078027,-0.006672089976448718,-0.004248603929588277,-0.0005900227214611564,1
327,-0.014330905714316031,-0.005646818973784952,-0.0066905721692034955,-0.005257402968209394,-0.0010438393366303022,1
328,-0.014331014268389905,-0.005538512508064301,-0.006801186923589735,-0.00422492184043742,0.000353149080455905,1
329,-0.014331087391428767,-0.005491878661127408,-0.00691804257511882,-0.004316736596994274,-0.0005371655493083228,1
330,-0.014330981882177107,-0.0055734022022061,-0.00670552237131823,-0.004227785604101426,-0.00023628859619056428,1
331,-0.014331156920880295,-0.005473005383349631,-0.006961010728792773,-0.004327105321060456,-0.0013857144525827522,1
332,-0.014331133509831335,-0.005562972615413308,-0.006803417242383173,-0.0038779518091852116,0.0006747178041953072,1
333,-0.014331140973941336,-0.005507459828539872,-0.006939478929775511,-0.004170899300878435,-0.0012412737729589531,1
334,-0.014331079062532719,-0.005579827709335495,-0.006777056380104259,-0.004250027351900045,0.00018917482561959462,1
335,-0.014331057341148793,-0.005537021682579095,-0.006903189935406052,-0.004581457153090033,-0.0010904278497514339,1
336,-0.014331249789169892,-0.005505649575151046,-0.006797166773081738,-0.004370465073145781,-0.0013501328853693087,1
337,-0.014331266812509836,-0.005510047781588411,-0.006908485456002622,-0.004502500329246912,-0.0017750994217607032,1
338,-0.014331052787981007,-0.005534448364040043,-0.006785851658850808,-0.004186244326014167,6.523967987366071e-05,1
339,-0.014331236128883438,-0.005485221873088251,-0.006968421336402587,-0.004582804976016674,-0.0014979832042361094,1
340,-0.014330908185418243,-0.005627277288498758,-0.00666303914784268,-0.00452112985123058,0.00016709102859025626,1
341,-0.014330847223016177,-0.0056140920018466125,-0.006758587640514312,-0.00445004144772447,0.0011413019825347837,1
342,-0.0143307636979908,-0.0055601936313376225,-0.00690222695916317,-0.0044128261986728185,0.00045314467724817236,1
343,-0.014330951079386138,-0.005577536413447779,-0.006758937753856723,-0.004416117360112507,-0.0010114797033255935,1
344,-0.018465350077171958,-0.010535499575641568,-0.01728548131946822,-0.009352561798375956,-0.010177313139691923,1
345,-0.017852126302874118,-0.009867066866292242,-0.015984404633336204,-0.008680005295350346,-0.009124109738317648,1
346,-0.017852124614376,-0.009867083663166373,-0.015984262705251964,-0.008677613659256353,-0.009117292413039197,1
347,-0.014330835210725694,-0.0055687737977655576,-0.006787622504120223,-0.0040647023804849655,0.0004443259011451413,1
348,-0.014331211179860142,-0.005493411726868744,-0.006917327106163645,-0.004090782971366365,-0.0006832611356669635,1
349,-0.016790924300993486,-0.010328486311348422,-0.01304054237578318,-0.01731732891441831,0.05793131433184666,1
350,-0.019683415865057247,-0.014730810873030601,-0.02031960335536518,-0.03125243146746766,0.07649719901085544,1
351,-0.014330960233986324,-0.0055131928698073755,-0.00688830997582144,-0.004306596658000966,-0.0007515149351219851,1
352,-0.014331000067055254,-0.005582568714653416,-0.006797896424235363,-0.00449142340908928,-0.0009660972649043155,1
353,-0.014331117708713878,-0.00545564536848728,-0.006781682749094447,-0.003617862591118634,0.00047920627553313904,1
354,-0.014331181828507561,-0.005476247229896395,-0.006993055586166299,-0.004558067544091711,-0.0006844337004406008,1
355,-0.014331214735942583,-0.005539542041593329,-0.006752088938019903,-0.004456125306446006,-0.000858173252361425,1
356,-0.014331112286120613,-0.0055730241839650595,-0.006797045340034233,-0.004538918305965243,-0.0005921633206173011,1
357,-0.014331229818935498,-0.005557720713948751,-0.006661724774168366,-0.004531895152377371,-0.0006454982559291017,1
358,-0.014331110100899477,-0.005503838946829533,-0.0069281506900303914,-0.004388887652227205,-0.0006486584561022891,1
359,-0.01433124951924052,-0.005496527030243897,-0.0069617686115333414,-0.004411974111022876,-0.0016087523596193401,1
360,-0.01433118568764595,-0.005541181418642396,-0.006935226242389177,-0.004783369178713851,-0.0010490487471350577,1
361,-0.014330850417756356,-0.005549286585713846,-0.00689822615587099,-0.004405864889331095,0.0004836005657062403,1
362,-0.014330856618600585,-0.00555890851489599,-0.006757525855366936,-0.004000535068627788,0.0003407978673320038,1
363,-0.014331176711896097,-0.005532684794512086,-0.006825813320765518,-0.0047654414676321175,-0.0008388848233858502,1
364,-0.014331012816040246,-0.005537640782148996,-0.00690473356499199,-0.0043244079585775235,0.0003788572505027034,1
365,-0.014331056858055819,-0.005593971546740788,-0.006762830760775839,-0.004571864469002649,-0.0004013066347758792,1
366,-0.01433108224306685,-0.0056541329238838445,-0.006655272762963148,-0.004783964805575416,-0.001090580891337256,1
367,-0.014331221731178595,-0.0055465913720566945,-0.006736313713170298,-0.004366930534354469,-0.0004623067865577014,1
368,-0.014331117945128634,-0.005515138103894665,-0.006833817965505924,-0.0043509510750302915,-0.0003191109091046957,1
369,-0.014331084462408796,-0.005519601155684128,-0.006886807548540735,-0.004327785213299375,-0.0007057206404918145,1
370,-0.014331244115334577,-0.005540836669951509,-0.0068301099335749006,-0.004437965723008976,-0.0018181734018987332,1
371,-0.014330958546506078,-0.005577404734882462,-0.006817564741186773,-0.004323501686939954,0.00042743948073192985,1
372,-0.014330868034523218,-0.005616975303245003,-0.006890745821150483,-0.004188814155102054,0.001512624133290438,1
373,-0.0143311719724726,-0.005471195435910577,-0.00695853334279717,-0.004150874028793732,0.00016891376353123962,1
374,-0.014331025834477996,-0.005592501774761713,-0.00675366893326718,-0.0044744864869285415,0.0009378839967098302,1
375,-0.014330886732960601,-0.005529557962357929,-0.006788345477865016,-0.004126216860548621,0.0004448100072820329,1
376,-0.014331185150006902,-0.005491415625261902,-0.006977575176350144,-0.0043264085040567194,-0.0009931456523438187,1
377,-0.014331025340437236,-0.005511315495753355,-0.006842601222536709,-0.004011500494648189,-0.0005476750270985908,1
378,-0.014331380061273512,-0.005404548869718455,-0.007000659608073896,-0.003874614507394468,-0.0009378743667335819,1
379,-0.014330978875946405,-0.005578872972897309,-0.006722029085744846,-0.004362522710644415,0.0005732559523335093,1
380,-0.014331023829270397,-0.005536598270855415,-0.006820729284077237,-0.004048104620301262,-0.0007682733179737921,1
381,-0.014331503970570147,-0.005479245654502033,-0.007000815753912709,-0.004565977670874666,-0.002212956202714821,1
382,-0.014330860867045632,-0.005608812447915685,-0.006766452417040892,-0.004671050256259523,0.0007293673027486298,1
383,-0.014331285952912463,-0.005467124774078331,-0.006875062352816189,-0.004122418573046523,-0.0006207671358567451,1
384,-0.014330935947734331,-0.005573371474046318,-0.006761065627932501,-0.004306537571000452,-0.0001267082122535517,1
385,-0.014331097103713423,-0.005557551430172646,-0.006742845854114377,-0.004214930631167324,-0.000507205137538718,1
386,-0.014331206051618282,-0.005476957325240181,-0.006926622956865145,-0.004035220973705186,-0.0009953518036193184,1
387,-0.014330965066237624,-0.005563331712687941,-0.006733933796367546,-0.004161931608660153,-3.484209172654459e-05,1
388,-0.014331167527143885,-0.005543912568359864,-0.006778696926718227,-0.004532504853603792,-0.0002278632490487253,1
389,-0.014330948495611381,-0.005550652407828812,-0.006931586925997197,-0.00456349731722184,-0.0010836101192306506,1
390,-0.014331287181663776,-0.005535643153797954,-0.006848771920722934,-0.004121837872212239,-0.000472306288007561,1
391,-0.014330943827238629,-0.005611936599437672,-0.006877595819129403,-0.004820998262233035,-0.00022606671154820455,1
392,-0.014331128326225963,-0.005527025617537405,-0.006867347713002412,-0.004402436392997101,-0.0010360576315584977,1
393,-0.014331176367166219,-0.00550614824365291,-0.006812063930609026,-0.004376258827370216,-0.001065686805761541,1
394,-0.014331315207655631,-0.0055191562435206315,-0.0067969969389665,-0.004502906890408488,-0.0011611325190857883,1
395,-0.014331070205934758,-0.0055445267510252525,-0.006865332731697531,-0.00439923886865568,-0.0007201896643554352,1
396,-0.014331070722380905,-0.0055341940593061885,-0.006948496150061283,-0.00446010412280522,-0.0015277811239317396,1
397,-0.014330904758890397,-0.005566834641004767,-0.006774328619697654,-0.004498701820978854,3.802273470310686e-05,1
398,-0.014331006937649804,-0.005557798932316322,-0.0068498449105923506,-0.004369992053074585,-0.0009693906366510636,1
399,-0.014331221573964987,-0.005530377075136164,-0.006962882177846061,-0.004289805333376057,-0.0011207004447080378,1
400,-0.01433096809128908,-0.005602967365984473,-0.006827117987467338,-0.004441724396850343,-0.0003360858723599511,1
401,-0.014330947020394972,-0.005543109324071632,-0.006921561925409698,-0.004454391116601114,-0.0005017143653006902,1
402,-0.014331030038450716,-0.005583629694394345,-0.006701339480140987,-0.004270028411769974,-0.0004950568821054319,1
403,-0.014331052375068197,-0.005528315235017081,-0.006914924414988878,-0.004192623887022883,-0.0007762388362891866,1
404,-0.014330757801751439,-0.005647896631925899,-0.006681323901472648,-0.004413577859210239,0.00033337602623812645,1
405,-0.014331168620255245,-0.005474332182967063,-0.006804536284492575,-0.003779885700931977,0.00040258119705472876,1
406,-0.01433113492586731,-0.005524665914398647,-0.006859714272382363,-0.004357700384055343,0.00036442521779511287,1
407,-0.014331054221196281,-0.00553903290965654,-0.006882114466949618,-0.004470419759299888,-0.00037710678493350225,1
408,-0.014331102573227374,-0.005580980440998784,-0.006735284472367178,-0.0046853206176640265,-0.0013307744359097942,1
409,-0.014330558299994885,-0.0056038065743777765,-0.006801536034095652,-0.0044482921728059,0.0010851256672508862,1
410,-0.014330983126235547,-0.005566947901350262,-0.006775500171211103,-0.004224040485116174,0.00034595984956185426,1
411,-0.014331215395911198,-0.005475142475628072,-0.006861831922834355,-0.003890965657529421,-0.00043283077309117787,1
412,-0.014331025069377822,-0.0055548547623004915,-0.006899143658307731,-0.004281371088092497,-0.0010001481297250646,1
413,-0.01733238842620444,-0.007717996529484503,-0.014929595808316183,-0.0027871959667228586,-0.028506397540478064,1
414,-0.01733238842620444,-0.007717996529484503,-0.014929595808316183,-0.0027871959667228586,-0.028506397540478064,1
415,-0.014331126765027544,-0.005503927886029223,-0.007010991495250415,-0.004324791422809776,-0.0006024601617777596,1
416,-0.014331020093281315,-0.005525224151089813,-0.006877437071925119,-0.004212541300077969,9.989838623993772e-05,1
417,-0.01433109285215859,-0.005490716222049431,-0.007005389189728314,-0.004603452125901652,-0.001434561221014282,1
418,-0.014331085933208428,-0.005541277811191596,-0.006811741514046935,-0.004335710095888922,-0.0004460903036727581,1
419,-0.014331391730130762,-0.005492329368939241,-0.006895176106619329,-0.004402018695212239,-0.0018602251058108823,1
420,-0.014331105532263841,-0.005602906375602698,-0.006780898997666273,-0.00482687740472196,-0.0009088032985019295,1
421,-0.014331177055422993,-0.005547063993019579,-0.00682535629942674,-0.0047042119998129345,-0.0010017846806688502,1
422,-0.014331094568165042,-0.005516933954972947,-0.006881526014584503,-0.004013961261150094,-0.0011972940339506468,1
423,-0.014330896845934445,-0.005562891096302092,-0.006778437446544057,-0.003955176811395284,0.0011707175223761297,1
424,-0.01433075788532482,-0.005656540113794181,-0.006727833702664122,-0.004849795146864194,3.195355744424472e-05,1
425,-0.014330801835405933,-0.005566725239731714,-0.006777623960244009,-0.004097903026514666,0.0015727053149726974,1
426,-0.015598531403563659,-0.006553518146679227,-0.0105289604509593,-0.0052743220806004696,0.00531946386322803,1
427,-0.014331218607848464,-0.005488677649031318,-0.007019282465854402,-0.004240095872607269,-0.001593830328585892,1
428,-0.014331029619203042,-0.005578281842699948,-0.006796044337818646,-0.004324508999383437,0.00015135847694960203,1
429,-0.014330846259444774,-0.0056289772867657,-0.006803828552705109,-0.004641356378598042,-3.788229947459355e-05,1
430,-0.014331003807607854,-0.005545097808491761,-0.0067790285136979725,-0.003669922935843758,0.0014877097393441317,1
431,-0.014331027469210786,-0.005519878520818506,-0.006906791009464421,-0.004498612604852195,-0.0008432594174651912,1
432,-0.014330612437096447,-0.005607149932430253,-0.006662817746173361,-0.004482987582570751,0.0016062455502749537,1
433,-0.014330969650891793,-0.005558799963513135,-0.006754912855318245,-0.004131243843121653,-1.950508312499041e-05,1
434,-0.015598532566313146,-0.006553322691926754,-0.010529108112931337,-0.005273431464025427,0.005314431682444582,1
435,-0.014331089508711013,-0.005518450428553555,-0.006925874961601632,-0.004258164830895757,-0.0016662849384761586,1
436,-0.014331188186814683,-0.005521812874800669,-0.0069652525878827615,-0.00472741621057009,-0.0018906805725899113,1
437,-0.014331093435020294,-0.0055593156718572725,-0.007002082284518185,-0.004763115145278709,-0.001809457039561887,1
438,-0.01433110358918151,-0.005556732897889747,-0.006747994969203742,-0.004274589102338718,-0.0006469974931748537,1
439,-0.014331471019058831,-0.005460585170402158,-0.006914242851148436,-0.004433080288184488,-0.0016685230956194723,1
440,-0.014331119709654413,-0.005462709799510379,-0.006995141543205328,-0.003963101187907479,-0.00010075371787742973,1
441,-0.014330899117974716,-0.0055788902057920305,-0.0067639284144245596,-0.004279035394869009,0.0007629301679364596,1
442,-0.014331169420369183,-0.005552504547941715,-0.00674854497322658,-0.0045553559116250485,-0.001607864310883283,1
443,-0.014330978730061937,-0.005605807220352982,-0.006689877757281257,-0.004454517268715381,0.00010861722796178013,1
444,-0.017332053595381872,-0.009238074998458154,-0.014220873439489762,-0.013050427744380845,-0.02380477673844611,1
445,-0.017332053595381872,-0.009238074998458154,-0.014220873439489762,-0.013050427744380845,-0.02380477673844611,1
446,-0.01433108607201285,-0.005547811799884341,-0.006868666901614055,-0.004123947962086732,0.00032738584971096204,1
447,-0.014331130909801008,-0.005479926566503443,-0.006952573977084693,-0.004466456745331867,-0.0014413671445372715,1
448,-0.014330786907038635,-0.0056488420486000964,-0.006609415513171813,-0.004745562839126376,-0.0006501186098936871,1
449,-0.014330868484198716,-0.0055770125534644836,-0.006746520025599154,-0.004333698023339223,0.0006864294589049654,1
450,-0.014330982457280326,-0.005570129131297202,-0.006792082851050834,-0.00414270148350931,0.00023880449872905454,1
451,-0.014331128207840655,-0.005553825216066212,-0.006930768377253756,-0.0044002772458246854,-0.000487110565337544,1
452,-0.014331157535677227,-0.005508018062258477,-0.006912108176140786,-0.004130289843594742,-0.00032809943388030337,1
453,-0.014331112468767584,-0.005562752305243234,-0.006799857822164969,-0.00439112874717964,-0.0006395448836332245,1
454,-0.014331017842419596,-0.005538805308135496,-0.006858863792113732,-0.004339932916163328,0.00016731515506559434,1
455,-0.01433085485710727,-0.005563002831037793,-0.006782340773494471,-0.004136927319420605,0.00021694123590642022,1
456,-0.014331221176313316,-0.005510998488407538,-0.006800377771016277,-0.004470539181882163,-0.0015989047001545174,1
457,-0.014331034667408349,-0.005473038832727303,-0.006832897491245996,-0.004159165599931301,0.00017924840566529635,1
458,-0.014331026334553638,-0.00552801090167517,-0.006757563444246408,-0.004333916789693739,-0.0011116214405409715,1
459,-0.014330969379647111,-0.005503988498732213,-0.006858862336730229,-0.0039555489268358,-0.00033271088036360277,1
460,-0.014331007258266535,-0.005591914905108016,-0.006836128374526176,-0.0050666410350579325,-0.001442230564832028,1
461,-0.014331273446285929,-0.005499242653804619,-0.0069188571527930495,-0.004359372331141213,-0.0013164117731983133,1
462,-0.014331053873655412,-0.005558034421939832,-0.006781063897148918,-0.004334369806435096,-0.00042509491243291573,1
463,-0.014331054144331943,-0.005563058569681945,-0.006847133346856819,-0.0045031113633676985,-0.0007963266037741713,1
464,-0.014330969993324083,-0.005610136798814123,-0.006848066431352934,-0.004893728745125212,-0.0006251693552252937,1
465,-0.014330984215321287,-0.005532254140460949,-0.006888006874337932,-0.0043831994120398145,-0.0003290970738980327,1
466,-0.014330937519883215,-0.005544219567087637,-0.00689971919328217,-0.004539566047972136,-0.000764158100058877,1
467,-0.014331086469225951,-0.005558343834559378,-0.006866737573579066,-0.0045559909346844256,-0.0010698066756659294,1
468,-0.014330919169540086,-0.005550546274680829,-0.006806703497975974,-0.004528378716125397,9.92263921483554e-05,1
469,-0.014331266181293248,-0.005530232479960245,-0.006696693451919472,-0.004177689755308457,-0.0007025926171058674,1
470,-0.014331009491490077,-0.00555934897852871,-0.006819668843434141,-0.004341702292583444,0.00015635565642710874,1
471,-0.014330736208944941,-0.0056044473850532,-0.006848825967821704,-0.004677344318110011,-0.0003391311348987566,1
472,-0.014331190051508683,-0.005501563829352159,-0.007014483487897211,-0.004538097654264569,-0.0016338735818610993,1
473,-0.014331188339549862,-0.005545557783125925,-0.006856043786581591,-0.0044267355085339235,-0.0006150415442446448,1
474,-0.01433095212049693,-0.005571105968121342,-0.006794688908140417,-0.004482772990071945,-0.0008366089989080292,1
475,-0.014330898093754187,-0.0056452956992768645,-0.006685645245603659,-0.004541424314473466,0.0010757288021530412,1
476,-0.014330977192567717,-0.00557577036884792,-0.006974936871963015,-0.0045054952903014,-0.0002560163559870207,1
477,-0.014331038790531991,-0.005468876407043948,-0.007041410165938693,-0.004637464471910884,-0.002116021193236924,1
478,-0.014331298739541856,-0.00546948608817923,-0.006982405237404683,-0.004464971449423504,-0.0014074267520965316,1
479,-0.014330995654604812,-0.005553582528916267,-0.006855972065725821,-0.004305032964240723,0.000594947951653612,1
480,-0.014331237409357354,-0.005497198146374855,-0.006885094046286233,-0.004397374781377238,-0.001714077426085081,1
481,-0.014331004053314769,-0.005587799173139649,-0.0067343436720572695,-0.00480330700894332,-3.872000210629686e-05,1
482,-0.01433100939391932,-0.005575559411578524,-0.006847941610582619,-0.004651138510600031,-0.000949600354900096,1
483,-0.014330901136560362,-0.005518290152738128,-0.006944082168441413,-0.004335917142748232,7.46700659587325e-06,1
484,-0.014330962695054376,-0.00562204121768117,-0.006747565342559492,-0.004476330208502282,-0.0007828517978439868,1
485,-0.014331052408505993,-0.005470035447859193,-0.006937221782095106,-0.003918419461034547,-0.00031245340053198814,1
486,-0.014331219550289634,-0.005499247347580947,-0.0069167221620402355,-0.004293208674504512,-0.0006594097825877911,1
487,-0.014331057351708577,-0.005513919249164766,-0.006839098517552957,-0.0041180638884468585,0.0008847258512203649,1
488,-0.014331195303699095,-0.005527979409606487,-0.006897012196690764,-0.004601173123922179,-0.002335554560063394,1
489,-0.014330924093483606,-0.005626853090670473,-0.0067128358036452965,-0.004361165661473087,0.000770292917017136,1
490,-0.014330867628386574,-0.005555755932742325,-0.006912782992990699,-0.004502235089519808,-0.00045495424950614543,1
491,-0.014330744664436122,-0.005603998694393361,-0.006734688354186358,-0.004346611363776319,0.0007489314636367757,1
492,-0.014330985099884848,-0.005551619971502961,-0.006943005082868589,-0.0045151402367843985,-0.0006571889487474126,1
493,-0.014330917722286927,-0.0055532382545816885,-0.006831743684684866,-0.004065538392672127,-0.0004629745771495735,1
494,-0.014330950077737221,-0.005546216512730545,-0.00695220373166186,-0.004564270206720266,-0.0008915370324739519,1
495,-0.01433088468265245,-0.005601666007497312,-0.006794136289488157,-0.004498686315458999,0.0005630657078330493,1
496,-0.014331034995571132,-0.005544016413867216,-0.006759081692356851,-0.004188304821836686,-0.00028392341901093294,1
497,-0.01433096280861884,-0.005611540846741601,-0.006599329869643416,-0.004574073874897647,0.0008152913942812271,1
498,-0.014331092339803229,-0.005526584047548068,-0.007039207253372724,-0.004535310174988725,-0.0017207746423347282,1
499,-0.01733231177006008,-0.00933607446974598,-0.01533976419991374,-0.014277729667663872,-0.03108748155904194,1
500,-0.01433098354925642,-0.005594064743493629,-0.006674671054245636,-0.004497302775852043,0.00019410164734983852,1
501,-0.01733231177006008,-0.00933607446974598,-0.01533976419991374,-0.014277729667663872,-0.03108748155904194,1
502,-0.014331135070943564,-0.0055228383917989175,-0.006897718910133795,-0.0044290993895147865,-0.001281713192801728,1
503,-0.014330774400151597,-0.005653539485637221,-0.006716396639872577,-0.004389427457511207,-2.8902231017877112e-05,1
504,-0.014331043091159007,-0.005565597454630564,-0.006759713419311655,-0.004244993276968451,0.0005611891545753795,1
505,-0.014331154944366679,-0.005533599540399605,-0.006875661708308179,-0.004725519476311907,-0.0014108192509262652,1
506,-0.022309968438388898,-0.04351535289948951,0.6002063033789268,0.011755127036862404,-0.7001116443277351,1
507,-0.022674902167282542,-0.04487531484005152,0.6230719537333599,0.012963886657759955,-0.4733423264243833,1
